speaker_id,form_id,grade,wav_path,asr_transcription,prompt,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec)
623111001015_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623111001015_200.wav,"I think there is a market in the city center and the box in the ground is for some people, some people perform on it and it is, I think it is some kind of activity.  I never see it before but I think it is really interesting and really enjoyable to me because I like to watch people performance.  Here are some people watching the men performance. Here are an old man riding a bike but watching other place. And a man and a girl are watching a star which is have blue butterfly. And the man is holding the men performance.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7981,0.89062,2.03766,571.4858,0.3201894730721649,0.0,0,89.91
623111001016_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623111001016_200.wav,"I think this picture was probably taken in the street in like American or European countries because there are some increased phrases on the street signs and the advertisements there and there is a man performing some street art in the middle of the picture and there is a box for like we can  We can donate money to him to support him. And yes, I've seen this kind of activity everywhere. Like when I was traveling in Japan or somewhere, they are everywhere. And no, I will not be interested in doing this because I think you are not interested in this.  have to sit there for really a long time and you have to cover yourself with like golden paint and yes this might be fun but I'm just not interested in that. And this activity is sure is the kind of art. It's kind of art because you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7841,0.82187,1.96225,424.3044,0.138080575590511,0.0,0,88.19
623111001017_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623111001017_200.wav,half minutes.  I would interested in that man because I wonder that why he can just sit on his leg and why he should do that. Of course this kind of activity you can  see it as a kind of art. The man was a golden... He is dressed in gold and he dressed like a soldier holding his gun. He only sit on his one leg.,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7932,0.86242,2.28875,479.1973,0.0653459017516159,0.0,0,89.58
623010201001_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201001_200.wav,"This dress probably was taken in a foreign country street. Because in the background, the people is all looks like foreigner. And the store is like foreign countries.  on the ground is for the man's basic because if you take out it, it can sit like this. I have seen this kind of activity before at Taipei city. I would be interested in doing this because it's a kind of science. It's use the physics  to do this trick. I think this is a kind of art but also a kind of science. It's a perform but it's also using the science ordinary rules.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8087,0.88646,2.12218,785.1266,0.0881261364556849,0.0,0,89.25
623010201004_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201004_200.wav,I think this picture is taken in Europe because I think it is in Europe because I think the banner is written in English. It is in Europe and it is on the street. The box is for the man which is painted in gold to sleep.  beside the big boxes is his is his pillow and I Have never seen such activity before I'm interested in I'm not interested in doing this because I think this Gaster this is such is so Exhausted after doing this But it is incredible so that the man can sit  on sit in the air and not moving a little bit I think this kind of this activities is an art is kind of an art it shows it can shows the shows the man his preferred pervier and his sense of art,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8057,0.88155,2.04277,450.1818,0.260685185784543,0.0,0,89.73
623010201005_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201005_200.wav,"I think this picture probably taken on the street of American because there are so much sign in writing American and I see the MAC, MAC is American's makeup and this street maybe in some, I don't know, just American street and I saw the row of coconut water. Oh  That's great. I think there's people, maybe artists of, artists who's performing at streets. And this is really cool, I think. American Street has, it's wonderful, I don't know, structure or, also on clear, clear road and the people  with brown hair and brown hair in different colors. Actually they are not Asian or I know from Asian they are really American people. And what is the box on the ground for? I think the ground is for the money and have... Yes, I see the activity before because it's in the summer lake.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7854,0.84358,2.27252,561.2104,0.0623573914008296,0.0,0,89.76
623010201006_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201006_200.wav,"I think this picture will probably be taken in a sidewalk or maybe a city park or something because there is a few stores and people with bikes walking around. And the box in front of the man on the ground is probably for the money because the man is performing on the street and to the people walking around so maybe he needs some money.  I've seen this picture before on Taiwan, Danshe. It's a lot of people doing like this and it's kind of interest me. But I won't do this job like the men do because I think that's too tired and I need to wear and dress like this and sit right there and let people just see me. I'm kind of a shy person so I don't think this job will fit me.  uh... i think this job is kind of art because you know like pretty yourself in gold and make yourself that statue uh... it's not the thing that will never know normal person would do in their normal life uh... i think that every person will every people work by like the old man with bike and his wife or maybe the old man with the shirts will","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7899,0.84836,1.98932,553.2889,0.0657186171020123,0.0,0,89.91
623010201007_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201007_200.wav,I think this picture was probably taken in some place in America because it has large land and there's large trees next to it too. And I think the box on the ground is for some little coins or money because this is actually a real man but just pretending to be a statue. And I have seen this kind of activity before because I used to live in the USA and I see these really often.  often. And this man is sitting not even on a chair but in the middle of the air and it's really hard and tiring to do this so I think when I go there I will probably give him some coins or money. And I think this kind of activity is actually a kind of art because you have to do all the painting like with the gold colorings and the black colorings  and also to stay there for almost over an hour is really tiring and I also see a lot of stores next to them and there are there's also a stand for that nature raw raw coconut waste water and there is a man with a bicycle behind the statue and there are also,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7928,0.86164,1.98897,543.567,0.1195290820644598,0.0,0,89.8
623010201009_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201009_200.wav,"I think this picture is probably taken on the streets of Europe because of this stone streets and foreign people. I think the box on the ground is for people to give him money, for people who appreciate his work, his doing, and they'll give him money. Yeah, I've seen this kind of activity many times.  many times, sometimes on Taipei streets, sometimes on foreign countries. I'm always interested in what the man is doing, but I'm never interested in doing what the man is doing, because I think he's really good at doing this kind of things, but I have no interest doing that. I mean, in the hot weather and I can't  And I think this activity is a kind of art because when you do something with your whole heart, when you do something very concentrately, when you do something very whole hearted, I think it is a kind of art. When I was young, when I was little, when I see these kind of, I call them street","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7661,0.83148,1.87784,729.0265,0.09710902803474,0.0,0,89.79
623010201010_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623010201010_200.wav,"I think this picture is taken in the plaza and there is a soldier as an actor like installation public art just nearby the street and I think a lot of this kind of installation in Taipei I think it's a kind of interesting  Show and and people will give them money to do this. It's a kind of interaction or interaction art and this is a kind of art that they can show what they want to do and and to have more interaction with the pedestrian  There are people working there and have biking there and there are farmers market just nearby the street and I think it's a kind of a attrition site and for truth for sightseeing and there are coffee shop there and people walking there so it's kind of a marketplace. So people around there, that would be","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7687,0.86866,2.10675,414.6949,0.0887218980105036,0.0,0,89.82
623010201011_200,HS-1731,4.5,/share/corpus/LTTC2023/HS-1731_sliced/623010201011_200.wav,"This picture must be taken on the street because I can see stores and many people walking by and What is the box on the ground for I think it is the the box is for the performance performance or to earn some money because the people when goes by when the people walks by they will probably like to donate some money in the box and I have  in this kind of activity on the street, in the city I live in because there are many street performers in my city. The man in the middle of the picture maybe is trying to act like a sculpture and try to earn some money. And I'm not really interested in what he's doing.  because I can almost see people doing this every day on the street in my city and I don't really don't think this activity is kind of art because I think art is that an artist and he put his imaginative ideas in his artwork and this kind of activity is just an act so I think it is","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8133,0.87078,1.96984,456.438,0.1453126441023644,0.0,0,89.78
623010201013_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201013_200.wav,I think the picture is probably taken in England because there are many English words on the walls and it is I think I think the place is taken in the very fashion market because there are many people buying things and the box is there is a golden man  on the box and he might be performing. I have seen this kind of activity before because I have been to England and many performers do this and I will be interested in the man doing in the middle of the picture because he is enjoy performing the performance and  I think this activity is a kind of art because they do their best to try to stimulate the artist and if I have time I think the man is performing the man performing is very hard-working because he could have,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8124,0.8899,1.83087,695.0981,0.1303834538612005,0.0,0,89.32
623010201015_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201015_200.wav,"I think the picture is probably taken abroad and it's the pictures take is taken for a street performer because the street because there's a box in front of the the statue and I think the statue is a man and he is he or she is a street performer and the box in front of him is that is for people around him or people watching at the performance and  and those people can give money to the street performer. I have seen this kind of activity before and near my house there's a street performer, he's doing a cool performance and I think I am interested in this kind of activity. This kind of activity is a kind of art. The street performers can do lots of things,  some stunt and some dancing or some of the street performance can just like the picture he or she can be be disguised like a statue but once you throw money into the box the statue will start to move and will start to move I think that is really cool in the picture there's some","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7955,0.83912,1.80639,790.7424,0.1254215916269458,0.0,0,89.65
623010201018_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201018_200.wav,"In this picture, I think that it is taken in a western country, maybe in their downtown street. And the reason is that I saw a lot of foreigners and all the signs on the shops are in English. So then I think that it was in a western country. In the box of the ground, I think that it is for people to put money inside.  He is a performer, a street performer. I've seen this kind of activity before because there's a lot of plays in facial. I'm interested with that because these kinds of people always do amazing things that astonish me. I also think that this is a kind of art because they use their bodies and their skills to perform art.  The man in the middle, in the front, he's dressing in all gold and he's doing as a... making himself as a statue by sitting in an empty chair but still keeping in that position and not moving. So I think this is a very great, very wonderful, very great thing and he's dressing as an American soldier, I think.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7807,0.81481,2.16781,490.5697,0.1180299995176028,0.0,0,89.53
623010201021_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201021_200.wav,"I think this picture is probably taken in a very inner city because I think there is many people and many stores so it must be a popular place and it must be in a big city. And second, the box on the ground is for people who want to donate money for the actor because the actor is performing some of his  and if people like that they'll donate some money for the actor. I have ever seen this kind of activity. It's always before the department store or somewhere. There's many people. So I'm interested in watching these kind of performers because I think it's interesting and it's interesting  is different from what we see on the stage. And the people always perform good. And this kind of performance, you can really see it on the stage. And I think this activity is a kind of art because they are different from the people who perform on the stage. Their performance are always stranger","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8029,0.84594,1.88681,620.9448,0.1328718120032209,0.0,0,89.43
623010201022_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623010201022_200.wav,"I think this picture probably taken on the street, maybe at the corner of some street. I think it is an art statue. Because maybe this statue is a real person, but painted on something on his face, body or shoes. I have ever seen this kind of activity.  I am interested in this man because I think maybe a lot of time after she will play musical performance I think this activity is kind of art because there is a performer to anybody. If I have still time I would like to see her perform.  describe this street maybe this model shows some interesting performance to us there are several people around here maybe will attract him aside to look at him and then a few time later","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7848,0.8673,2.09721,525.6337,0.1668933333829045,0.0,0,89.82
623010201023_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201023_200.wav,I think the texture is probably taken in dance 3 because I have been to Lira's twice before and there are always many street artists there like the sing song singer  Have you ever seen the guy?  see some events in my on my side no I wouldn't interested in doing what the man in the middle of the picture doing because I think the thing he is doing is so tired think standing out on the street all day and not move,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7468,0.78953,2.16886,666.3304,0.1568658223399255,0.0,0,89.33
623010201027_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201027_200.wav,"I think it's square, it's in the street, it's square and I think it's performance and the box on the ground is for money, that is people, pedestrians go past the pedestrian  Toxic cancer can give their money, can give the money. And I think it's art. Because I think the people pretend to be fake people. And he pretends to be a statue.  So, and it pretend to be a military soldier statue. And there are some people bring the bicycle not ride. So maybe it is, maybe it's riding bicycle is prohibited.  is","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7738,0.85101,2.08771,666.4776,0.0915359999239444,0.0,0,90.31
623010201032_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201032_200.wav,Maybe it is taken on the street because so many people are walking on the street and there are some stands on the street and there are some stalls on them  The blocks on the ground is for people who want to get money. I had ever seen this activity before and I have some interest in doing what the man in the middle of the picture is doing  I think it is funny. This activity maybe is a kind of art because it can move and it looks very good. Some people are,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7271,0.87505,1.84693,513.4674,0.0293175824661995,0.0,0,88.8
623010201034_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201034_200.wav,"I think this picture is taken on the street and there are a lot of English store so I think this picture is taken in English speaking country there is a person who sit in the air on the street and there is a box on the ground and the box is for people  who walking through to give tips to support their art. And I've seen this kind of activity on the street. I'm very interested in how they can sit in the air for so long. So it will make people curious about how they do it. I think this activity is kind of art  It's very very hard and it's a long time It shows something like people cannot do and they have to put Print people in the gold. It's very very hard and I it's kind I've seen a video on YouTube to show how people do this kind of art. Actually, they are not actually sitting on the air by their side  End of part two. Part three, discussion. Think about your answers to the questions below for one and a half minutes and then record your answers for one and a half minutes. You may use your test paper to make notes and organize your ideas.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7881,0.8634,1.95131,663.2225,0.0995546391896289,0.0,0,110.06
623010201036_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623010201036_200.wav,"According to the words on the store, I think that this picture is taken in Europe. And the box is for coin for those pedestrians who think this performer is great. So they will throw coin to the box. And I've seen this scene in Europe.  For the first time I see this, I say wow, why a people can have a muscle strong enough to hold him like that for almost a day. But then I think maybe there is something hold him in his shirt, in his jeans, yes. And I think this activity is a kind of art, for he have a wonderful appearance and  something that will intrigue you to approach him. But I think that's not the best kind of art because he can just move his arm and nod his head and maybe say thank you when you throw coins. But he don't really have some brilliant skills that will make you  the","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8408,0.86899,2.10573,588.4875,0.076509859439143,0.0,0,90.17
623010201039_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201039_200.wav,"I think this picture is probably taken in Europe, somewhere in Europe, because I can see the buildings, the structure, it feels very European and also the people there. And I think the box on the ground, I think it's maybe for money, donating money for the military or stuff like that, because the sculpture is a soldier.  I've never seen this kind of activity in Taiwan. I would be interested in what the man in the middle of the picture was doing. He's sitting there but there's no chair holding his gun and watching. Maybe it's a kind of sign for  protecting? I'm not sure. I think this is a kind of art, yeah, definitely. It's simple, only with one color, and well, you can imagine when you see this piece of sculpture, imagine of anything, and everyone's opinion will be different. I think that will count to be an art.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7832,0.82477,2.0911,673.3489,0.0545541668543592,0.0,0,89.92
623010201042_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623010201042_200.wav,I think this picture is probably taken on the street. And the box on the ground is probably for donating. I have seen this kind of activity before.  I think he is pretending that he is sitting on an invisible chair. That is cool. And I think this is a kind of an art. It's cool because he is painted of gold.  and if I saw him I may try to donate some money because he is so hardworking and yeah,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8086,0.88,2.06074,561.3953,0.0223068494655906,0.0,0,86.37
623010201044_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201044_200.wav,I think this picture is probably taken in the afternoon and in the street because the weather looks like it's afternoon and there's a street. The box there on the box is art people.  for art and some people will pay money for him. I have seen this kind of activity before. I'd be interested in doing this man in the middle of the picture is doing because it's very fun but I think it's tired too. This activity is a kind of art because it use some paint to  describe himself and he can make some money this picture I see some people is buying things and some people is some people are,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8264,0.91381,2.14911,504.0698,0.0229115384729364,0.0,0,89.08
623010201045_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201045_200.wav,"Well, this picture was taken on the street and I see there are many people on the street. And especially that one looks like a soldier that sitting well, but sitting like has no chair on it. So it's weird. So I think it's a performance that to attract people's eyes  and they can gain some money from people. I see that a guy, they wear a vest in green and have a bicycle on his side. And there are a couple that seems like doing window shopping, looking at something. And I think this picture was not taken  in Taiwan because I see many foreigners, especially the one in the middle, still a foreigner, Western or American or someone. And I think this kind of performance is good, you know, it can bring that different kind of feeling, can be a tourist spot. Always have this kind of performance. Like installation performance,","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.79,0.85786,2.09475,470.0184,0.0540846154666863,0.0,0,89.51
623010201046_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201046_200.wav,"This picture maybe in England Because I have seen that before because I have been England for four weeks like two years ago and I saw that like London, you know when I take off on get off and I'm not grand and  He is here The box is maybe just for donate for him he wants our money Yeah, he wanted our money from this his art performance  This man is just sit and seat just we cannot see Yeah, they They it's hide from the cold cold door cold cold well Actually the man just sit us sit a seat Yeah, I think this","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8093,0.9161,2.33117,675.2712,0.0404560002684593,0.0,0,89.61
623010201047_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201047_200.wav,"This picture probably taken on the street in other foreign country because I saw lots of shops and people on the street they are foreigner face so I think it's on the other country and the box on the ground is for people watching his show and after that they can put the money in after enjoy his performance and I ever seen  this kind of activity on the street and I would be interested in the man, what will he do when he doing the performance and I think this is kind of art like active arts on the street you can have interaction with the people on the street  And I feel very unbelievable the man looks he sit on a chair but there's no chair and the way he dressed is very amazing all in gold color and I think he must be very hot and tired but for performance maybe he still enjoy for that.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8212,0.8916,1.99878,617.6646,0.0441109679008443,0.0,0,88.25
623010201053_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201053_200.wav,I think it was taken in America like California or New York because I've been there before and I have seen this kind of picture and I think the box on the ground is for for him to see sit like the box is maybe a like a kind of chair and he just sit on a chair and make the  I don't think I'll be interested in the man in the middle of the picture doing because it seems so boring. But I'll take a picture with him if I can. And I think this activity is kind of art because he decorated himself to a kind of  statue so he looks cool there is a man with a little bit gold a little bit black in the middle and his he's sitting like there's no chairs but I think the chairs inside his pants and his clothes and there are a lot of foreigners around him two bikers and some shops,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8093,0.87974,2.06281,705.9668,0.0501948387632446,0.0,0,88.17
623010201058_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201058_200.wav,This picture is taken in Germany country. It is a street actor. I think it is so cool because he have to imitate someone or characters to raise him. And I think the box is he want others to donate him so that he can earn money.  money to raise his home. I have seen this in Xinguang Sanjue because there are many street acts in there because there is many people walking there and then people see that they will donate a little money to them. I think  this activity is a kind of a lot because you have to imitate this completely is very difficult so I think he is very and I think he is very it is very difficult,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8118,0.89377,2.1097,456.0393,0.0939384620620781,0.0,0,89.81
623010201059_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623010201059_200.wav,"I think this is a country maybe is UK or some European countries and the box for is the people if he or she feel of sure is interesting maybe he will put the money inside and I haven't see this kind of activities in Taiwan like in department store or Danshui and some popular  The man they do it is just make some art they are artists and I think This time you can see the soldiers He draws in golden and they try to let people think he is Stamped here like a statues, but when someone put the money or coin inside, maybe he will move I think this kind of art  is interesting because when you go outside and find something interesting since this kind of activity would make people feel relaxing and you can see a lot of people just walk by the soldiers and I think maybe just begin his work","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8047,0.86645,2.16817,535.7643,0.0741824676318989,0.0,0,89.5
623020601017_200,HS-1731,2.5,/share/corpus/LTTC2023/HS-1731_sliced/623020601017_200.wav,I think that is taken at New York or Europe because  I have  same this activity before at New York,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8724,0.97764,2.50147,439.3571,0.0488099997863173,0.0,0,70.48
623010201054_200,HS-1731,4.5,/share/corpus/LTTC2023/HS-1731_sliced/623010201054_200.wav,This picture is probably taken on the street because I see lots of pedestrians walking by and there are some stores behind the street entertainer. I think the box on the ground floor is for the men to stand on. And I do see a lot of activity that takes place before in the streets around Taipei 101. There are lots of street entertainers working there.  I do think this kind of activity is a kind of art. They are expressing themselves and I think they really work hard. I do see... I've seen someone like the man in the picture before dressing himself in gold but not in military suit but in a magician kind of suit and I thought their performances were really cool.  And I really like and I really enjoy watching them perform watching their performances I've seen a lot I've seen someone in Magician suits someone in doctor suit and someone in in different kinds of suits and I often see them at the at a street around the Taipei 101 and also the department store around there and,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7779,0.84828,1.9839,518.1255,0.0387895348817543,0.0,0,89.31
623010201056_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201056_200.wav,"I think this picture is probably taken at Times Square in New York because the scenery behind and how those captions are written in English and I've been to there and that this picture made me thought of that and the box on the ground might be for tips to the money you give to the person to  Yeah, and I wouldn't be interested in the man in the middle of the picture because I don't really like this kind of activity. I used to be really scared to these people because they suddenly move and that surprised me a lot. Even though I don't like them, I think it's a kind of art too because they are  They are short, a kind of... a kind of... beauty? Uh-huh. There is a person with a bike and a couple looking at the...","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8193,0.88866,1.98946,489.5208,0.1066070863111751,0.0,0,89.6
623010201064_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623010201064_200.wav,"I think it's in a street in a foreign country like France or America. And I think because people is foreigner and the street shop is written in English. And I think the box on the ground is used for stand  the people's weight so that he can stand up and it's safer. Yes, I have seen that kind of activity before. And I'm very interested in what he has to do. I really think it's a good thing  I really think this is a kind of art. I think it's very cool and the people can do it for a long time. It's very powerful. And I sometimes like to smile at him and tickle at him to see whether he would move or laugh. And there is many people riding bikes","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7986,0.87794,2.10874,666.6903,0.0582965519961676,0.0,0,89.68
